Identificador;ual_prov;ual_estr;ual_segm;al_ncues;vgp_ncventmamen2mes;vgp_ncventmamay2mes;vgp_ncventhemmen2mes;vgp_ncventhemay2mes;vgp_totsacrif;ventasm2m;ventasmy2m;TOTAL;vm_trs;vm_trc;vm_tro;vm_znd;vm_tn;fact_exp_fin
14025501091950001;MORONA SANTIAGO;01;09195;0001; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;14,6735496315702
14025501091950002;MORONA SANTIAGO;01;09195;0002; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;2,3552100564969
14025001092330002;MORONA SANTIAGO;01;09233;0002; ; ; ; ;1; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;6,53389255136828
14025001094610001;MORONA SANTIAGO;01;09461;0001; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;2,15963867426193
14025701094880002;MORONA SANTIAGO;01;09488;0002; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;9,13977604357699
14025801095120001;MORONA SANTIAGO;01;09512;0001; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;2,10449590011245
14115002000820001;MORONA SANTIAGO;02;00082;0001;20; ; ; ;3;20; ;20; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;61,5304416076904
14115002000820004;MORONA SANTIAGO;02;00082;0004;40; ;30; ;7;70; ;70; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;16,8135449658141
14075102004180001;MORONA SANTIAGO;02;00418;0001;10; ;10; ;2;20; ;20; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;52,5701124355532
14015802004220004;MORONA SANTIAGO;02;00422;0004; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;39,8869964083987
14075102004300002;MORONA SANTIAGO;02;00430;0002; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;50,6493944181797
14015702008670005;MORONA SANTIAGO;02;00867;0005; ; ; ;2;0; ;2;2; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;,490247301374616
14015702008670009;MORONA SANTIAGO;02;00867;0009; ; ; ; ;1; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;9,3427437608882
14015702008670010;MORONA SANTIAGO;02;00867;0010; ; ; ; ;1; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;46,3705008635909
14015702008670011;MORONA SANTIAGO;02;00867;0011; ; ; ; ;0; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;73,8072480828232
14015702008680001;MORONA SANTIAGO;02;00868;0001; ; ; ; ;1; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;98,7417853522797
14015702008680002;MORONA SANTIAGO;02;00868;0002; ;2; ;4;0; ;6;6; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;199,972723000614
14015702010050003;MORONA SANTIAGO;02;01005;0003; ; ; ; ;8; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;32,0874014994324
14035702014180001;MORONA SANTIAGO;02;01418;0001; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;16,1817492142645
14085402019220002;MORONA SANTIAGO;02;01922;0002; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;27,2924980057321
14085402020610001;MORONA SANTIAGO;02;02061;0001; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;15,1859547555951
14085002020870001;MORONA SANTIAGO;02;02087;0001; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;5,75665082892273
14085402021060001;MORONA SANTIAGO;02;02106;0001; ;1; ; ; ; ;1;1; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;17,757053710754
14085402022920001;MORONA SANTIAGO;02;02292;0001; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;12,7659610751141
14085302023960001;MORONA SANTIAGO;02;02396;0001; ; ; ; ;1; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;32,4763222059372
14025002025660001;MORONA SANTIAGO;02;02566;0001; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;43,431697559493
14025002025660002;MORONA SANTIAGO;02;02566;0002; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;10,695146847023
14025002026840006;MORONA SANTIAGO;02;02684;0006; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;18,6702471506349
14025002026960001;MORONA SANTIAGO;02;02696;0001; ; ; ;2;1; ;2;2; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;56,1115401957031
14025002026960002;MORONA SANTIAGO;02;02696;0002; ; ; ;1; ; ;1;1; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;67,7233751626468
14025002026960004;MORONA SANTIAGO;02;02696;0004; ; ; ; ;2; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;6,26304742007078
14025002027110001;MORONA SANTIAGO;02;02711;0001; ; ; ;2;1; ;2;2; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;13,6082297495495
14025002027110002;MORONA SANTIAGO;02;02711;0002; ; ; ;1; ; ;1;1; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;70,8094418487378
14025002027110003;MORONA SANTIAGO;02;02711;0003; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;32,0244453671384
14025302028510001;MORONA SANTIAGO;02;02851;0001; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;6,91076399645871
14025302028510002;MORONA SANTIAGO;02;02851;0002; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;17,6580627831096
14115003002230001;MORONA SANTIAGO;03;00223;0001;80; ; ;6;8;80;6;86; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;48,5200465613016
14016203005900002;MORONA SANTIAGO;03;00590;0002; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;57,7170521741227
14015703008240006;MORONA SANTIAGO;03;00824;0006; ; ; ;1; ; ;1;1; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;9,93468944772654
14015703008240024;MORONA SANTIAGO;03;00824;0024; ; ; ; ;0; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;44,6164854707822
14065003009090001;MORONA SANTIAGO;03;00909;0001; ;5; ; ;0; ;5;5; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;28,3423742252401
14035703015950001;MORONA SANTIAGO;03;01595;0001; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;40,7863928045509
14025103020670003;MORONA SANTIAGO;03;02067;0003; ; ; ; ;1; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;48,1359585207369
14025303021710004;MORONA SANTIAGO;03;02171;0004;10; ; ;10; ;10;10;20; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;85,8708789314588
14115004000270003;MORONA SANTIAGO;04;00027;0003;30; ; ; ;2;30; ;30; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;34,8687839189312
14095204001100005;MORONA SANTIAGO;04;00110;0005; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;45,7873495828948
14025304005020007;MORONA SANTIAGO;04;00502;0007; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;51,296099764568
14015362000990514;MORONA SANTIAGO;62;00099;0514; ;2;1; ;1;1;2;3; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;1
15075401007680003;NAPO;01;00768;0003; ; ; ; ;0; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;9,64418994182301
15035201033780002;NAPO;01;03378;0002; ;10; ;10;2; ;20;20; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;,964462776566897
15035001036780042;NAPO;01;03678;0042; ; ; ; ;1; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;7,22859772757191
15015001046830003;NAPO;01;04683;0003; ; ; ; ;2; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;36,2285341730971
15015601060760009;NAPO;01;06076;0009; ;5;7; ;0;7;5;12; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;78,5836192353462
15015601062680001;NAPO;01;06268;0001; ; ; ; ;1; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;3,9556116395406
15015601063270005;NAPO;01;06327;0005; ; ; ; ;2; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;65,1315190120198
15015601063270007;NAPO;01;06327;0007; ; ; ; ;1; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;74,9556760799828
15095001066990001;NAPO;01;06699;0001; ;2; ; ; ; ;2;2; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;12,257878451907
15015403010740005;NAPO;03;01074;0005; ; ; ; ;0; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;5,37552301666901
15045462000990557;NAPO;62;00099;0557; ;90; ;60;2; ;150;150; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;1
16035101002410001;PASTAZA;01;00241;0001; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;71,5860841839967
16035101002410006;PASTAZA;01;00241;0006; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;11,4134544630671
16035101002410007;PASTAZA;01;00241;0007; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;50,7243001819927
16035101003850002;PASTAZA;01;00385;0002; ;2; ; ;0; ;2;2; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;19,0116067487059
16016401008390001;PASTAZA;01;00839;0001; ;3; ;3;1; ;6;6; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;30,4509223114476
16016401008390002;PASTAZA;01;00839;0002; ;2; ;2;1; ;4;4; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;6,87020427010327
16025201029570003;PASTAZA;01;02957;0003; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;43,7485279412663
16016301030460003;PASTAZA;01;03046;0003; ;4; ;3;0; ;7;7; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;52,6134973531056
16016201039390001;PASTAZA;01;03939;0001; ;10; ;10;0; ;20;20; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;5,99986634192067
16016201039390002;PASTAZA;01;03939;0002; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;,166699271866395
16016203021480003;PASTAZA;03;02148;0003; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;57,5113815947035
16016203022070012;PASTAZA;03;02207;0012; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;17,414538858482
16016604002320006;PASTAZA;04;00232;0006; ; ; ; ;0; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;1,8662825083862
16016604002320008;PASTAZA;04;00232;0008; ; ; ; ;0; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;20,4397257246084
16016604002320011;PASTAZA;04;00232;0011; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;37,5860127885668
16016604002320012;PASTAZA;04;00232;0012; ;1; ; ;1; ;1;1; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;56,7820972172911
16016604002320019;PASTAZA;04;00232;0019; ; ; ; ;0; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;57,3971492863054
16016604002320023;PASTAZA;04;00232;0023; ; ; ; ;0; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;42,2386332032465
16016604002320030;PASTAZA;04;00232;0030; ;2; ;2;0; ;4;4; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;445,970780931286
16016604002320031;PASTAZA;04;00232;0031; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;19,9999392213024
16016604002320035;PASTAZA;04;00232;0035; ; ; ; ;0; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;25,6362989621689
16016604002320036;PASTAZA;04;00232;0036; ; ; ; ; ; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;17,8419860762271
16016604002320037;PASTAZA;04;00232;0037; ; ; ;7;0; ;7;7; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;7,29584447680339
16035062000990385;PASTAZA;62;00099;0385;12; ;8; ;2;20; ;20; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;1
17018101000430001;PICHINCHA;01;00043;0001;10;10;3;5; ;13;15;28;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,0449399323863
17095001001030001;PICHINCHA;01;00103;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,13010635065674
17095001001030003;PICHINCHA;01;00103;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,31266721896973
17095001001270002;PICHINCHA;01;00127;0002; ;2; ; ;0; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,3735200381591
17017201004500003;PICHINCHA;01;00450;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,7339068311739
17017201004500005;PICHINCHA;01;00450;0005; ;10; ;10;4; ;20;20;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,05732871747369
17018101004950001;PICHINCHA;01;00495;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,1585217571678
17018101005480002;PICHINCHA;01;00548;0002;5; ;5; ; ;10; ;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,01853522334983
17016801006970004;PICHINCHA;01;00697;0004;5; ; ;5;1;5;5;10;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,55570208941561
17016801006970005;PICHINCHA;01;00697;0005; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,50364793052616
17017201010380001;PICHINCHA;01;01038;0001; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,89477827187379
17025301017190001;PICHINCHA;01;01719;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;52,7043907958512
17015301019760003;PICHINCHA;01;01976;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,957842330625371
17015301019760010;PICHINCHA;01;01976;0010; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;28,411184431166
17015301019760013;PICHINCHA;01;01976;0013; ; ; ;18;1; ;18;18;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,3796555928908
17085001020650001;PICHINCHA;01;02065;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,61284673370224
17085001022730001;PICHINCHA;01;02273;0001; ;50; ;50;6; ;100;100;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,88220605415844
17015301023350001;PICHINCHA;01;02335;0001; ;2; ;2; ; ;4;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,7710039721258
17015301023350003;PICHINCHA;01;02335;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,0704364088513
17025301023670002;PICHINCHA;01;02367;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,5548626489226
17025301023670012;PICHINCHA;01;02367;0012; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,49720985660859
17016801024210002;PICHINCHA;01;02421;0002;15; ;15; ;2;30; ;30;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,3766476401442
17025301030100006;PICHINCHA;01;03010;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,21918457007202
17018101030810002;PICHINCHA;01;03081;0002; ; ; ; ;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,03169434624308
17085001031650001;PICHINCHA;01;03165;0001; ;40; ;4;2; ;44;44;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,976441210831689
17025301034110001;PICHINCHA;01;03411;0001; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,4265293376308
17085001036710001;PICHINCHA;01;03671;0001; ;40; ;4; ; ;44;44;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,976441210831689
17025601041790001;PICHINCHA;01;04179;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,1906876084755
17025601041790003;PICHINCHA;01;04179;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;79,8906445225927
17025601041790012;PICHINCHA;01;04179;0012; ; ; ; ;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;93,911636359649
17025301042450001;PICHINCHA;01;04245;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,9914980603408
17025301042450002;PICHINCHA;01;04245;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,7652464647394
17025301042450003;PICHINCHA;01;04245;0003; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,70758344201721
17025301042450007;PICHINCHA;01;04245;0007; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,0874091324814
17025301042450008;PICHINCHA;01;04245;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,8056644850508
17025601042650002;PICHINCHA;01;04265;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;31,1464356531649
17025601042650003;PICHINCHA;01;04265;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;31,7307335868496
17025601042650006;PICHINCHA;01;04265;0006; ;4; ; ; ; ;4;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;72,4193898033503
17025601042650008;PICHINCHA;01;04265;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;65,1925193602194
17045401045660001;PICHINCHA;01;04566;0001; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,6832507019686
17045401045660002;PICHINCHA;01;04566;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,17794430755
17045401045660007;PICHINCHA;01;04566;0007; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;32,8494337935949
17025301046240003;PICHINCHA;01;04624;0003; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;61,85854355092
17025301046240007;PICHINCHA;01;04624;0007; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,96980800086326
17025301046390001;PICHINCHA;01;04639;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,4736750897746
17045401050420006;PICHINCHA;01;05042;0006; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,1632646744663
17016101054760002;PICHINCHA;01;05476;0002;8; ;12; ;4;20; ;20;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,5184994163681
17045401057200001;PICHINCHA;01;05720;0001; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;90,1326473170455
17045401057200002;PICHINCHA;01;05720;0002; ; ;1; ;1;1; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,91454082611065
17045401057200003;PICHINCHA;01;05720;0003; ; ; ; ;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;149,98765725354
17045401060490001;PICHINCHA;01;06049;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;94,9950759628806
17045401060490005;PICHINCHA;01;06049;0005; ;2; ; ; ; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;71,3619631477004
17045401060490006;PICHINCHA;01;06049;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;91,6236633985654
17045401063800009;PICHINCHA;01;06380;0009; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,6776144279898
17025601066460002;PICHINCHA;01;06646;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,9074579089815
17017801078660003;PICHINCHA;01;07866;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,128411417594684
17017801078660004;PICHINCHA;01;07866;0004; ; ; ;2;2; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,59192845048253
17045301085290001;PICHINCHA;01;08529;0001; ;2; ; ; ; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,3876724556563
17045101086930004;PICHINCHA;01;08693;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;53,460156293035
17045101086930005;PICHINCHA;01;08693;0005; ;2; ; ; ; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;70,3481508712831
17017801089970001;PICHINCHA;01;08997;0001; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,2610624482258
17045001092340011;PICHINCHA;01;09234;0011; ; ; ;1; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;78,3252316156697
17045001092340022;PICHINCHA;01;09234;0022; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;72,7766384049628
17045001092340023;PICHINCHA;01;09234;0023; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;91,5351088387554
17015401100140004;PICHINCHA;01;10014;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,7365106744028
17075001102870003;PICHINCHA;01;10287;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,83718979612233
17095001106900001;PICHINCHA;01;10690;0001; ;15; ;10;15; ;25;25;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,853035662058493
17018001110070003;PICHINCHA;01;11007;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;89,2913570644427
17025001113080006;PICHINCHA;01;11308;0006; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,1921788804111
17075001114970002;PICHINCHA;01;11497;0002; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,08552112987955
17025201125310002;PICHINCHA;01;12531;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,9299315558974
17025201125310008;PICHINCHA;01;12531;0008; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,6862880933574
17017101130310001;PICHINCHA;01;13031;0001; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,71483059350022
17075001130960002;PICHINCHA;01;13096;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,914030343439364
17075001140180005;PICHINCHA;01;14018;0005; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;39,9646538246623
17025201148610001;PICHINCHA;01;14861;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,6938078392315
17025201148610002;PICHINCHA;01;14861;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,7327933892452
17025201155230005;PICHINCHA;01;15523;0005;2; ;2;2;1;4;2;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,788125057859
17025201155230012;PICHINCHA;01;15523;0012; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;126,579328964148
17015001155770002;PICHINCHA;01;15577;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;53,3229895515134
17015001155770004;PICHINCHA;01;15577;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;52,3155502070045
17075001158430003;PICHINCHA;01;15843;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,562647124374793
17025201167420007;PICHINCHA;01;16742;0007; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,67079940520089
17025201167420008;PICHINCHA;01;16742;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,156928051740807
17025201167420014;PICHINCHA;01;16742;0014; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;28,6504125278198
17016001168860002;PICHINCHA;01;16886;0002; ; ; ;1; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;114,301743167952
17016001168860003;PICHINCHA;01;16886;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,1573824374903
17016001169120001;PICHINCHA;01;16912;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,3140532093186
17016001169900002;PICHINCHA;01;16990;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;40,3215652665948
17017901172700002;PICHINCHA;01;17270;0002; ; ; ; ;10; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,7647325249241
17015901178120001;PICHINCHA;01;17812;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;31,5870594693961
